W,ipr_mean,ipr_median,ipr_max,frac_localized,r_mean,r_GOE_dist,r_Poisson_dist,lambda_min,lambda_max,spectral_width,fraction,rep,N_sub
0.998969378124722,0.44990785479488427,0.4087476252779781,0.9999999999998632,1.0,0.41128215152981873,0.11821784847018124,0.024982151529818752,-2.4949621011863417,4.368262431400277,6.863224532586619,0.7,1,1057
1.2577576231352259,0.522318059174909,0.4895478941206472,0.9999999999999214,1.0,0.374248627069169,0.15525137293083097,0.012051372930830972,-3.3814071310067035,5.239897079431498,8.6213042104382,0.7,1,1057
1.5835863172547269,0.5879293156951149,0.5677158121824161,0.9999999999999534,1.0,0.38758553903704335,0.14191446096295662,0.0012855390370433706,-4.501833750728012,6.33753340972753,10.839367160455541,0.7,1,1057
1.9938226396476164,0.6517054459839573,0.6641939655200827,0.9999999999999718,1.0,0.39997667534657416,0.1295233246534258,0.013676675346574185,-5.915784840062804,7.719672739740846,13.63545757980365,0.7,1,1057
2.5103328281232806,0.7103003921668071,0.7559664874320405,0.9999999999999827,1.0,0.393238403238214,0.13626159676178595,0.0069384032382140415,-7.698520944871671,9.459983155742119,17.15850410061379,0.7,1,1057
3.16064768382166,0.7686914680949859,0.8384095577610896,0.9999999999999891,1.0,0.4019916937563082,0.12750830624369175,0.015691693756308245,-9.945001523572413,11.65122490530258,21.596226428874992,0.7,1,1057
3.979430005986696,0.8126242518138227,0.8926631577575457,0.9999999999999933,1.0,0.3967984389688214,0.13270156103117858,0.01049843896882141,-12.774929217266736,14.410194100743452,27.185123318010188,0.7,1,1057
5.010322173396916,0.8494886599935864,0.9277477598795627,0.999999999999996,1.0,0.3831549345882206,0.14634506541177938,0.003145065411779391,-16.33912020194294,17.88394786863949,34.22306807058243,0.7,1,1057
6.308272351434023,0.8809223942988528,0.9534971607577065,0.9999999999999973,1.0,0.38723978105652035,0.14226021894347962,0.0009397810565203724,-20.82753704246705,22.257642596286647,43.0851796387537,0.7,1,1057
7.942463315265625,0.9031856643730201,0.9706604054258786,0.9999999999999984,1.0,0.39227599622184467,0.1372240037781553,0.005975996221844693,-26.479410481533076,27.764402993943392,54.24381347547647,0.7,1,1057
10.0,0.9258432164355461,0.9815217835910349,0.9999999999999991,1.0,0.3770978747999004,0.15240212520009955,0.009202125200099553,-33.59598869255734,34.69774797556486,68.2937366681222,0.7,1,1057
0.0,0.09053465582531445,0.019126572403176216,0.9980057606871353,0.988647114474929,0.47817328365261863,0.05132671634738134,0.09187328365261865,1.422658681782266e-16,1.999999999972836,1.9999999999728357,0.7,2,1057
0.049999999999999996,0.09855575662049976,0.020655738492258893,1.0,0.9933774834437086,0.4527248089280382,0.07677519107196179,0.0664248089280382,-0.04930124471758263,2.04783464075674,2.0971358854743225,0.7,2,1057
0.06295276165002697,0.1021183664174501,0.022439108926542314,1.0,0.9943235572374646,0.459151441097015,0.07034855890298497,0.07285144109701502,-0.06307429421004161,2.06906580143578,2.1321400956458216,0.7,2,1057
0.07926100398730214,0.10400963298415723,0.022600231837966583,1.0,0.9971617786187322,0.4702369327747159,0.05926306722528407,0.08393693277471592,-0.0809462267009079,2.0958623870838102,2.176808613784718,0.7,2,1057
0.09979398184308938,0.10896991817700137,0.026945110634116223,1.0,0.9981078524124882,0.44952465093257316,0.07997534906742682,0.06322465093257318,-0.10426600357637694,2.1296563577081837,2.2339223612845607,0.7,2,1057
0.12564613506150252,0.11522475417260977,0.031578687136434365,1.0,1.0,0.43818962797546823,0.09131037202453174,0.051889627975468255,-0.13486680421935954,2.1722525086165887,2.3071193128359484,0.7,2,1057
0.15819542385547727,0.12541855910695465,0.039108921953835966,1.0,1.0,0.44525195712366017,0.0842480428763398,0.05895195712366019,-0.17523614082570327,2.22592516109842,2.401161301924123,0.7,2,1057
0.19917677624197705,0.14135794849605832,0.04947547932549721,1.0,1.0,0.4356006852525158,0.0938993147474842,0.0493006852525158,-0.22873686914972244,2.2935397501316905,2.522276619281413,0.7,2,1057
0.25077456241963875,0.15833877874068059,0.06814885359665099,1.0,1.0,0.44402370533523317,0.0854762946647668,0.05772370533523319,-0.29989957033641845,2.3787058046381544,2.678605374974573,0.7,2,1057
0.3157390251178666,0.18505031889665624,0.09574696045907702,1.0,1.0,0.42932789484926576,0.10017210515073421,0.04302789484926578,-0.3948205704621583,2.4859694654859497,2.880790035948108,0.7,2,1057
0.39753287183713876,0.21955290611494507,0.13650217638878226,1.0,1.0,0.4195362536385878,0.10996374636141215,0.03323625363858784,-0.5217027315129394,2.6210557837803603,3.1427585152932997,0.7,2,1057
0.5005158425762822,0.260091637769554,0.1859335467813144,1.0,1.0,0.4068428328810595,0.12265716711894048,0.020542832881059514,-0.7307628515676748,2.7911737028983,3.521936554465975,0.7,2,1057
0.6301770907953425,0.3141840714805492,0.2585872332569185,1.0,1.0,0.40081595085831095,0.12868404914168902,0.014515950858310978,-1.085901805637937,3.160381930257696,4.2462837358956325,0.7,2,1057
0.793427763882932,0.3771248754681759,0.33523108418400194,1.0,1.0,0.385507134870893,0.14399286512910697,0.0007928651291069788,-1.553398702370792,3.6507708691369873,5.204169571507779,0.7,2,1057
0.998969378124722,0.44018754227939144,0.40093301825112565,1.0,1.0,0.3856035316514848,0.14389646834851516,0.0006964683485151668,-2.1584274091014013,4.278605914304728,6.437033323406129,0.7,2,1057
1.2577576231352259,0.5087392172693143,0.4822759450567463,1.0,1.0,0.3811315675569965,0.14836843244300346,0.005168432443003468,-2.9329959480590126,5.078720741953313,8.011716690012324,0.7,2,1057
1.5835863172547269,0.5783579309677904,0.5516380024654365,1.0,1.0,0.36592017178380887,0.1635798282161911,0.02037982821619111,-3.9180582010653366,6.094689850149595,10.012748051214931,0.7,2,1057
1.9938226396476164,0.6436235944863015,0.6472686951590688,1.0,1.0,0.38752091798923016,0.1419790820107698,0.0012209179892301858,-5.16584006077908,7.38126406945695,12.547104130236029,0.7,2,1057
2.5103328281232806,0.7000829639440634,0.7406238616463803,1.0,1.0,0.39772398925596397,0.131776010744036,0.011423989255963996,-6.742648695850579,9.007393040974405,15.750041736824983,0.7,2,1057
3.16064768382166,0.752199540967659,0.815640460811684,1.0,1.0,0.3878978892732629,0.14160211072673706,0.0015978892732629313,-8.732394722044724,11.059980133376502,19.792374855421226,0.7,2,1057
3.979430005986696,0.7980695154798128,0.877892979402897,1.0,1.0,0.3871974497900296,0.14230255020997035,0.0008974497900296474,-11.241046311056873,13.648569382803682,24.889615693860556,0.7,2,1057
5.010322173396916,0.831758893338857,0.9204748781507599,1.0,1.0,0.3866471692094441,0.14285283079055588,0.00034716920944410923,-14.402261932202073,16.911219675356666,31.31348160755874,0.7,2,1057
6.308272351434023,0.8643202524516626,0.9496707139892778,1.0,1.0,0.3731082158374054,0.15639178416259458,0.013191784162594589,-18.38450342804736,21.021885361187216,39.406388789234576,0.7,2,1057
7.942463315265625,0.890867555447521,0.9702742891832049,1.0,1.0,0.39429067076557217,0.1352093292344278,0.007990670765572194,-23.40000783313419,26.199701529118826,49.599709362253016,0.7,2,1057
10.0,0.9104825828614319,0.9808127535959983,1.0,1.0,0.37999999560284103,0.14950000439715894,0.0063000043971589426,-29.716095096640085,32.72067217742432,62.43676727406441,0.7,2,1057
0.0,0.05781802815157232,0.008921683574691027,0.9999959642233143,0.9887491727332892,0.49017488299839457,0.0393251170016054,0.10387488299839459,1.3750339397952544e-16,1.9999999999728368,1.9999999999728366,1.0,0,1511
0.049999999999999996,0.061304410542337165,0.009853668035683326,0.9999999928299972,0.9874255459960292,0.48214273448753925,0.04735726551246072,0.09584273448753927,-0.07908527098766971,2.0306509324648623,2.109736203452532,1.0,0,1511
0.06295276165002697,0.06225020213251014,0.010028642418940541,0.9999999764324868,0.9913964262078094,0.4711382669458624,0.058361733054137555,0.08483826694586244,-0.10261943576757075,2.0406536395048978,2.1432730752724685,1.0,0,1511
0.07926100398730214,0.06514147838693542,0.011055037002073142,0.9999999924096428,0.9953673064195897,0.47750050248857656,0.05199949751142341,0.09120050248857658,-0.1323868856763745,2.063760832054294,2.1961477177306685,1.0,0,1511
0.09979398184308938,0.07003289258674829,0.011750878659146384,0.9999999933947028,0.9927200529450695,0.4748715395681239,0.05462846043187608,0.08857153956812391,-0.17007675058205593,2.101428945034168,2.271505695616224,1.0,0,1511
0.12564613506150252,0.0761819763121927,0.013114414902056887,0.9999999281690192,0.9953673064195897,0.4731259725640159,0.056374027435984075,0.08682597256401592,-0.21785984165444322,2.150177350195396,2.3680371918498393,1.0,0,1511
0.15819542385547727,0.08294393372038193,0.015789885030117738,0.9999999831267964,1.0,0.47631174667503534,0.05318825332496463,0.09001174667503536,-0.27853802092594515,2.2135794764128773,2.4921174973388225,1.0,0,1511
0.19917677624197705,0.09273454070069154,0.02239527180060046,0.9999999092004097,1.0,0.4651721742573345,0.06432782574266549,0.0788721742573345,-0.35574546123031286,2.296482803805093,2.6522282650354057,1.0,0,1511
0.25077456241963875,0.10925443285146044,0.03115025568394083,0.9999999903339449,1.0,0.4502394582844782,0.07926054171552177,0.06393945828447822,-0.4542210336912505,2.4054645638808374,2.859685597572088,1.0,0,1511
0.3157390251178666,0.13558957264801663,0.05215725200425044,0.9999999717925344,1.0,0.4492406210586723,0.08025937894132767,0.06294062105867232,-0.580176881460957,2.5493966455257184,3.1295735269866753,1.0,0,1511
0.39753287183713876,0.16837860688306258,0.08283806870724383,0.9999996479047639,1.0,0.42297448543537675,0.10652551456462322,0.03667448543537677,-0.7417929759365169,2.7400819598578012,3.481874935794318,1.0,0,1511
0.5005158425762822,0.21138554557296438,0.13535213190456433,0.9999999817928523,1.0,0.39522272359726734,0.13427727640273263,0.008922723597267368,-1.018674902998051,2.992880050331319,4.01155495332937,1.0,0,1511
0.6301770907953425,0.2668829085865731,0.19540907596747265,0.9999999965074731,1.0,0.3970213078387684,0.1324786921612316,0.010721307838768401,-1.493128427408648,3.3272355875271344,4.820364014935782,1.0,0,1511
0.793427763882932,0.3328775475780176,0.26243529473838323,0.9999999987779784,1.0,0.38439355560888283,0.14510644439111714,0.0019064443911171458,-2.102883137669083,3.767123321594905,5.870006459263989,1.0,0,1511
0.998969378124722,0.40356260269940847,0.34116921900538455,0.9999999994479447,1.0,0.37594537343672246,0.1535546265632775,0.010354626563277514,-2.8794712220137937,4.341611092616963,7.221082314630757,1.0,0,1511
1.2577576231352259,0.48104832812201104,0.4435316971033411,0.9999999997158922,1.0,0.3949795198690323,0.13452048013096768,0.008679519869032315,-3.863710562559399,5.085863265896169,8.949573828455568,1.0,0,1511
1.5835863172547269,0.5573283322520258,0.5295119231910548,0.9999999998419615,1.0,0.3882050190630346,0.14129498093696535,0.0019050190630346409,-5.107719872057699,6.042826937068368,11.150546809126066,1.0,0,1511
1.9938226396476164,0.632477008114933,0.6248902889811191,0.9999999999076845,1.0,0.38936691309453764,0.14013308690546233,0.00306691309453766,-6.677601293148294,7.265655357886584,13.94325665103488,1.0,0,1511
2.5103328281232806,0.6969245972215995,0.7269581741639864,0.9999999999217215,1.0,0.394371635559089,0.13512836444091098,0.008071635559089019,-8.656907841225216,8.820828458847103,17.47773630007232,1.0,0,1511
3.16064768382166,0.7494470629094995,0.8139016781431496,0.9999999999661784,1.0,0.38296414020013203,0.14653585979986794,0.0033358597998679462,-11.151064141470284,10.791985366262843,21.94304950773313,1.0,0,1511
3.979430005986696,0.7998534116523744,0.8749598067333425,0.9999999999791009,1.0,0.3697093008334846,0.1597906991665154,0.0165906991665154,-14.292966391760755,13.284603084529683,27.57756947629044,1.0,0,1511
5.010322173396916,0.838883982886833,0.9179815531140901,0.9999999999869815,1.0,0.3796979369973745,0.1498020630026255,0.006602063002625502,-18.250054430775663,16.431763055582277,34.68181748635794,1.0,0,1511
6.308272351434023,0.8734473335823056,0.947920720023384,0.9999999999918523,1.0,0.39417891467953786,0.1353210853204621,0.007878914679537885,-23.233229633557386,20.401330785510254,43.63456041906764,1.0,0,1511
7.942463315265625,0.8981622608602747,0.9671877782899116,0.9999999999948856,1.0,0.3771678885605916,0.1523321114394084,0.009132111439408397,-29.508092101177077,25.404951827857253,54.91304392903433,1.0,0,1511
10.0,0.9190124086705918,0.979208636536872,0.9999999999967841,1.0,0.3729659345249002,0.1565340654750998,0.013334065475099799,-37.40909501018175,31.70935913290657,69.11845414308831,1.0,0,1511
0.0,0.05781802815222181,0.008921683574690826,0.9999959642445266,0.9887491727332892,0.49017488299853945,0.03932511700146052,0.10387488299853948,-9.608347244820024e-17,1.9999999999728368,1.9999999999728368,1.0,1,1511
0.049999999999999996,0.06067724221102812,0.009313562724556985,0.9999999915049362,0.9887491727332892,0.483804694612347,0.045695305387652985,0.09750469461234701,-0.04925536741150823,2.06673040136952,2.1159857687810284,1.0,1,1511
0.06295276165002697,0.06270698778280663,0.010034396682894858,0.9999999806368353,0.9913964262078094,0.4994037096965001,0.030096290303499862,0.11310370969650013,-0.06251389320649925,2.086968241860993,2.149482135067492,1.0,1,1511
0.07926100398730214,0.06607341102095841,0.010829732560853853,0.999999992992451,0.9953673064195897,0.4719957846769636,0.057504215323036345,0.08569578467696365,-0.07923767167833784,2.1124664658811425,2.1917041375594803,1.0,1,1511
0.09979398184308938,0.07005024513880248,0.011538599717345896,0.9999997062047064,0.9973527465254798,0.4789598777269728,0.05054012227302718,0.09265987772697282,-0.10034281224367167,2.1445965388576202,2.244939351101292,1.0,1,1511
0.12564613506150252,0.07551096864561171,0.014535785282441054,0.9999999931065164,1.0,0.48341539656216465,0.046084603437835325,0.09711539656216467,-0.1287378419868321,2.1850890318300538,2.3138268738168857,1.0,1,1511
0.15819542385547727,0.0821357339473467,0.016743484123617328,0.9999999221490774,1.0,0.4617483412105795,0.06775165878942047,0.07544834121057953,-0.18457954437568846,2.2361279590855685,2.420707503461257,1.0,1,1511
0.19917677624197705,0.0945199989887047,0.02379525551916011,0.9999999756880099,1.0,0.4411985675768197,0.08830143242318028,0.05489856757681971,-0.261543416072968,2.300469782653402,2.5620131987263703,1.0,1,1511
0.25077456241963875,0.112818834571998,0.03360752366442499,0.99999998413095,1.0,0.43608264246339523,0.09341735753660474,0.049782642463395255,-0.36766301001343493,2.3815934179439675,2.7492564279574023,1.0,1,1511
0.3157390251178666,0.1372598123948034,0.053954601568080233,0.9999999579704675,1.0,0.4259580574431812,0.10354194255681876,0.03965805744318124,-0.5137285869145918,2.483889223996999,2.997617810911591,1.0,1,1511
0.39753287183713876,0.16721836373463755,0.08252954703385224,0.9999999854705264,1.0,0.43363845732052414,0.09586154267947583,0.04733845732052416,-0.7137737569235426,2.621385109198136,3.3351588661216787,1.0,1,1511
0.5005158425762822,0.20900808206453048,0.12826262368638663,0.9999999932545323,1.0,0.40536180237930913,0.12413819762069084,0.019061802379309156,-0.9853057963147065,2.830633163343645,3.8159389596583515,1.0,1,1511
0.6301770907953425,0.26864897962992557,0.19248124029110078,0.9999999981493213,1.0,0.38395666169733556,0.14554333830266442,0.0023433383026644217,-1.349342681156751,3.112727605355423,4.462070286512175,1.0,1,1511
0.793427763882932,0.3330380269598636,0.2676702919536822,0.9999999993317785,1.0,0.3912625322941476,0.13823746770585238,0.004962532294147615,-1.830649024489747,3.5417021249617724,5.37235114945152,1.0,1,1511
0.998969378124722,0.4080656500809383,0.3525315710539077,0.9999999997053606,1.0,0.3890856017178036,0.14041439828219637,0.0027856017178036208,-2.4586287889832303,4.166899090230232,6.625527879213463,1.0,1,1511
1.2577576231352259,0.4862968645614606,0.44385492885991407,0.9999999998499889,1.0,0.3718510945328603,0.15764890546713967,0.014448905467139672,-3.26901610861985,4.959706650818104,8.228722759437954,1.0,1,1511
1.5835863172547269,0.560798172513312,0.535906340589586,0.9999999999173157,1.0,0.38789656317511384,0.14160343682488613,0.0015965631751138631,-4.306199586446929,5.962786007677368,10.268985594124297,1.0,1,1511
1.9938226396476164,0.6281881662659862,0.6318578443639686,0.9999999999521219,1.0,0.38251645145633123,0.14698354854366874,0.0037835485436687466,-5.626017066193905,7.22987605891681,12.855893125110715,1.0,1,1511
2.5103328281232806,0.6930240520384505,0.7365344441065873,0.9999999999713953,1.0,0.3840624001600032,0.14543759983999677,0.0022375998399967734,-7.299037996617124,8.8286961595668,16.127734156183923,1.0,1,1511
3.16064768382166,0.7447152587899044,0.8111511601430335,0.9999999999825664,1.0,0.37593941576743567,0.1535605842325643,0.010360584232564307,-9.414503733725164,10.844584737581688,20.259088471306853,1.0,1,1511
3.979430005986696,0.7929504863959634,0.8739423438764596,0.9999999999892397,1.0,0.37720435507089894,0.15229564492910103,0.009095644929101032,-12.085175716939261,13.385068788780847,25.47024450572011,1.0,1,1511
5.010322173396916,0.8375805580521156,0.9194206141292937,0.9999999999933054,1.0,0.3863701087381713,0.14312989126182868,7.010873817131502e-05,-15.453387980063752,16.585609590430625,32.038997570494374,1.0,1,1511
6.308272351434023,0.8703223696845809,0.949029931045693,0.9999999999958133,1.0,0.4045280655186088,0.12497193448139116,0.018228065518608838,-19.69865121443656,20.61683263753788,40.315483851974435,1.0,1,1511
7.942463315265625,0.8959381429100736,0.9675984321199482,0.9999999999973737,1.0,0.3903248813586739,0.1391751186413261,0.004024881358673904,-25.047227084909174,25.693628600881496,50.74085568579067,1.0,1,1511
10.0,0.9174858363862991,0.9795247609439923,0.9999999999983484,1.0,0.3923115471973138,0.13718845280268616,0.006011547197313838,-31.784189707598955,32.08661146899518,63.870801176594135,1.0,1,1511
0.0,0.05781802815218277,0.008921683574692413,0.999995964234371,0.9887491727332892,0.49017488299609174,0.03932511700390823,0.10387488299609177,3.3794754725450786e-16,1.9999999999728366,1.9999999999728362,1.0,2,1511
0.049999999999999996,0.06236693005610947,0.009271626043372115,0.9999999919820575,0.9900727994705493,0.4806054912232499,0.048894508776750056,0.09430549122324994,-0.026418859143918873,2.0236649672925195,2.0500838264364383,1.0,2,1511
0.06295276165002697,0.06253499267049958,0.00973203173765802,0.9999999888602504,0.9927200529450695,0.4802297857969814,0.04927021420301858,0.09392978579698141,-0.03608232557292481,2.0322294210486085,2.0683117466215335,1.0,2,1511
0.07926100398730214,0.06583281302885595,0.010703860004039965,0.9999999906239696,0.9953673064195897,0.48108315843393373,0.04841684156606624,0.09478315843393376,-0.04974112696198711,2.0432880558292603,2.0930291827912475,1.0,2,1511
0.09979398184308938,0.06884310363585604,0.011712239435638127,0.9999998788794323,0.9973527465254798,0.4847586766150761,0.04474132338492387,0.09845867661507612,-0.07159316500213114,2.062533428537467,2.134126593539598,1.0,2,1511
0.12564613506150252,0.0748262465947739,0.013928792465462447,0.9999999958530834,0.9980145598941098,0.4702027443768791,0.05929725562312088,0.08390274437687911,-0.10380905005796116,2.0971502734077356,2.200959323465697,1.0,2,1511
0.15819542385547727,0.08261485177434436,0.01708945786605046,0.9999999960170349,1.0,0.46938160954949554,0.06011839045050443,0.08308160954949556,-0.14705692685470256,2.141114702414228,2.2881716292689305,1.0,2,1511
0.19917677624197705,0.09480480239877274,0.023286749051243342,0.9999999963051829,1.0,0.4443360691258378,0.08516393087416219,0.05803606912583781,-0.20445752381174054,2.1970424064244614,2.401499930236202,1.0,2,1511
0.25077456241963875,0.11369134056980176,0.033629423897989154,0.9999999874707091,1.0,0.4442060023730451,0.08529399762695489,0.05790600237304511,-0.2908687834165534,2.2683197661614654,2.559188549578019,1.0,2,1511
0.3157390251178666,0.13728062449434736,0.051853039939395676,0.9999927020555162,1.0,0.4270896238624624,0.10241037613753756,0.04078962386246243,-0.41192545145297477,2.375955002312358,2.7878804537653328,1.0,2,1511
0.39753287183713876,0.17061948553551073,0.08381119155337621,0.9999999538379537,1.0,0.4405212419943645,0.08897875800563548,0.05422124199436451,-0.5783139254908306,2.5383507590747665,3.116664684565597,1.0,2,1511
0.5005158425762822,0.20850423869031304,0.12195403049529203,0.9999999851319179,1.0,0.4085350983945341,0.12096490160546586,0.022235098394534136,-0.9147531577523178,2.751922603768989,3.666675761521307,1.0,2,1511
0.6301770907953425,0.2640369138234957,0.19076613923592156,0.9999999935515216,1.0,0.38617886782150673,0.14332113217849324,0.00012113217849324398,-1.3583879738651277,3.157775760342857,4.516163734207985,1.0,2,1511
0.793427763882932,0.32961684662267016,0.2554619868777744,0.9999999882176258,1.0,0.4138703821102661,0.11562961788973386,0.027570382110266134,-1.9305949054629887,3.6827326944783576,5.613327599941346,1.0,2,1511
0.998969378124722,0.4058572659391361,0.3511999074487609,0.9999999513412228,1.0,0.40086826928736247,0.1286317307126375,0.01456826928736249,-2.660617441960731,4.349030179555375,7.009647621516105,1.0,2,1511
1.2577576231352259,0.4810786906207089,0.44393751867003983,0.9999999906726749,1.0,0.3874394184795835,0.14206058152041645,0.0011394184795835427,-3.5866768514971685,5.192706188896728,8.779383040393895,1.0,2,1511
1.5835863172547269,0.5597298328832447,0.5339492573564891,0.9999999941948048,1.0,0.37529448285784706,0.15420551714215291,0.01100551714215292,-4.757748482811679,6.25910375971248,11.016852242524159,1.0,2,1511
1.9938226396476164,0.6295594982524917,0.6258194369635383,0.9999999975710772,1.0,0.3821307773383105,0.14736922266168945,0.0041692226616894534,-6.236033163117893,7.605321820841724,13.841354983959619,1.0,2,1511
2.5103328281232806,0.6953332199313979,0.7276003473416854,0.9999999990693742,1.0,0.40136121719194356,0.1281387828080564,0.015061217191943588,-8.10019877951624,9.303289881237122,17.40348866075336,1.0,2,1511
3.16064768382166,0.7496024548422674,0.8084658439127278,0.9999999995623754,1.0,0.37721247963541105,0.15228752036458892,0.00908752036458893,-10.4495334994912,11.44362731858145,21.89316081807265,1.0,2,1511
3.979430005986696,0.7995712247243658,0.8731281193945246,0.9999999997694884,1.0,0.3832833804988165,0.14621661950118348,0.0030166195011834818,-13.409215928450436,14.140492491728963,27.5497084201794,1.0,2,1511
5.010322173396916,0.839818367706285,0.9178772737604182,0.9999999998700604,1.0,0.38722013460129484,0.14227986539870513,0.0009201346012948641,-17.136974866888234,17.537681001518738,34.67465586840697,1.0,2,1511
6.308272351434023,0.8716096975032743,0.9498510033147802,0.999999999923622,1.0,0.3870818994514355,0.14241810054856446,0.0007818994514355304,-21.831489330079876,21.816299410604564,43.64778874068444,1.0,2,1511
7.942463315265625,0.8986711543336358,0.9680514474226405,0.9999999999539151,1.0,0.39571040385127965,0.13378959614872032,0.00941040385127967,-27.742974253513506,27.204424635255016,54.94739888876852,1.0,2,1511
10.0,0.9194775403201338,0.9795428410863842,0.9999999999717324,1.0,0.38592683777683534,0.14357316222316463,0.0003731622231646359,-35.18651485047796,33.98926482092693,69.17577967140488,1.0,2,1511
